"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2008",1.557,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2009",1.605,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2010",1.522,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2011",1.493,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2012",1.505,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2013",1.508,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2014",1.444,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2015",1.474,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2016",1.493,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2017",1.492,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2018",1.293,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1990",9.057,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1991",12.837,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1992",15.098,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1993",23.292,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1994",27.416,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1995",26.495,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1996",26.154,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1997",30.902,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1998",31.159,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1999",29.948,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2000",31.12,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2001",28.978,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2002",26.45,"B"
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2003",27.581,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2004",29.444,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2005",27.746,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2006",27.106,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2007",26.291,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2008",24.43,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2009",24.36,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2010",23.714,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2011",23.955,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2012",24.264,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2013",23.645,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2014",23.126,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2015",23.037,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2016",22.819,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2017",22.806,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2018",20.42,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2000",2.093,"B"
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2001",2.056,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2002",1.933,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2003",2.07,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2004",2.143,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2005",2.2,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2006",2.296,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2007",2.327,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2008",2.412,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2009",2.432,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2010",2.415,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2011",2.508,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2012",2.636,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2013",2.448,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2014",2.5,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2015",2.489,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2016",2.793,"B"
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2017",2.786,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2018",2.789,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2019",2.845,"P"
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2000",24.983,"B"
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2001",24.453,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2002",22.57,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2003",23.237,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2004",23.032,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2005",23.309,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2006",25.134,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2007",25.67,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2008",25.819,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2009",24.61,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2010",24.555,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2011",26.299,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2012",28.176,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2013",26.966,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2014",27.7,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2015",27.728,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2016",29.649,"B"
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2017",29.861,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2018",29.522,
"PRT","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2019",29.751,"P"
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","1997",0.47,"D"
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","1998",0.467,"D"
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","1999",0.586,"D"
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2000",0.575,"D"
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2001",0.581,"D"
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2002",0.607,"D"
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2003",0.665,"D"
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2004",1.353,
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2005",1.556,"B"
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2006",1.821,
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2007",1.964,
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2008",1.462,"B"
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2009",1.782,
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2010",1.765,
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2011",1.734,
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2012",1.755,"B"
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2013",1.751,
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2014",1.241,
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2015",1.253,
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2016",1.272,
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2017",1.267,
"SVK","HEALTHEXP","OOPEXP","PC_GDP","A","2018",1.264,
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1997",8.321,"D"
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1998",8.414,"D"
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1999",10.592,"D"
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2000",10.839,"D"
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2001",10.904,"D"
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2002",11.017,"D"
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2003",12.213,"D"
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2004",20.913,
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2005",23.61,"B"
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2006",26.588,
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2007",27.37,
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2008",21.02,"B"
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2009",22.418,
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2010",22.801,
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2011",23.572,
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2012",23.233,"B"
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2013",23.322,
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2014",18.008,
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2015",18.444,
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2016",18.194,
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2017",18.712,
"SVK","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2018",18.908,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","1991",1.223,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","1992",1.287,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","1993",1.388,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","1994",1.426,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","1995",1.701,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","1996",1.676,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","1997",1.644,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","1998",1.651,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","1999",1.66,"B"
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2000",1.654,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2001",1.682,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2002",1.673,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2003",1.698,"B"
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2004",1.697,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2005",1.683,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2006",1.646,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2007",1.642,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2008",1.73,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2009",1.732,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2010",1.85,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2011",1.87,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2012",1.997,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2013",2.065,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2014",2.103,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2015",2.035,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2016",1.966,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2017",1.978,
"ESP","HEALTHEXP","OOPEXP","PC_GDP","A","2018",1.993,"P"
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1991",19.509,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1992",19.372,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1993",19.982,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1994",20.75,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1995",24.205,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1996",23.772,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1997",23.7,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1998",23.953,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1999",24.033,"B"
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2000",24.324,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2001",24.852,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2002",24.6,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2003",22.455,"B"
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2004",22.157,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2005",21.764,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2006",21.025,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2007",20.734,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2008",20.642,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2009",19.018,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2010",20.291,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2011",20.391,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2012",21.807,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2013",22.774,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2014",23.134,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2015",22.296,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2016",21.959,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2017",22.119,
"ESP","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2018",22.165,"P"
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2000",1.066,"D"
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2001",1.34,"B"
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2002",1.36,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2003",1.326,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2004",1.328,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2005",1.361,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2006",1.336,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2007",1.309,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2008",1.344,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2009",1.446,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2010",1.372,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2011",1.525,"B"
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2012",1.595,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2013",1.633,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2014",1.638,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2015",1.612,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2016",1.57,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2017",1.52,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2018",1.5,
"SWE","HEALTHEXP","OOPEXP","PC_GDP","A","2019",1.484,"P"
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2000",14.462,"D"
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2001",16.864,"B"
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2002",16.477,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2003",15.853,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2004",16.243,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2005",16.596,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2006",16.491,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2007",16.275,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2008",16.309,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2009",16.43,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2010",16.456,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2011",14.596,"B"
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2012",14.813,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2013",14.922,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2014",14.92,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2015",14.889,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2016",14.488,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2017",14.08,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2018",13.776,
"SWE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2019",13.635,"P"
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","1995",2.882,"B"
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","1996",2.903,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","1997",2.907,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","1998",2.923,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","1999",2.965,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2000",2.91,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2001",2.931,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2002",2.945,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2003",2.977,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2004",3.013,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2005",2.794,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2006",2.685,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2007",2.632,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2008",2.584,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2009",2.72,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2010",2.691,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2011",2.652,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2012",2.746,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2013",2.725,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2014",2.862,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2015",2.94,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2016",3.111,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2017",3.141,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2018",3.323,
"CHE","HEALTHEXP","OOPEXP","PC_GDP","A","2019",3.4,"E"
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1995",32.381,"B"
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1996",31.358,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1997",31.359,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1998",31.202,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1999",31.238,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2000",31.041,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2001",30.12,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2002",29.05,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2003",28.623,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2004",28.757,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2005",27.144,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2006",27.349,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2007",27.333,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2008",26.498,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2009",26.201,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2010",26.188,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2011",25.645,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2012",25.865,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2013",25.163,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2014",26.037,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2015",25.858,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2016",26.572,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2017",26.406,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2018",27.982,
"CHE","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2019",27.999,"E"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1979",1.784,"D"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1980",1.805,"D"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1981",2.299,"D"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1982",1.731,"D"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1983",1.828,"D"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1984",1.255,"D"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1985",0.766,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1986",1.109,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1987",1.196,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1988",1.051,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1989",0.981,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1990",0.983,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1991",1.031,"D"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1992",0.864,"D"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1993",0.849,"D"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1994",0.789,"D"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1995",0.727,"D"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1996",0.874,"D"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","1999",1.353,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2000",1.336,"D"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2001",1.154,"D"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2002",1.037,"D"
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2003",0.958,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2004",1.001,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2005",1.195,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2006",1.227,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2007",1.261,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2008",1.009,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2009",0.803,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2010",0.853,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2011",0.745,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2012",0.713,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2013",0.745,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2014",0.771,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2015",0.701,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2016",0.71,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2017",0.732,
"TUR","HEALTHEXP","OOPEXP","PC_GDP","A","2018",0.728,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1979",77.778,"D"
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1980",76.471,"D"
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1981",89.286,"D"
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1982",80.645,"D"
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1983",83.333,"D"
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1984",59.375,"D"
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1985",51.389,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1986",60.465,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1987",63.077,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1988",50.678,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1989",43.118,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1990",40.121,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1991",36.988,"D"
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1992",31.439,"D"
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1993",31.497,"D"
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1994",30.074,"D"
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1995",29.679,"D"
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1996",30.845,"D"
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1999",30.292,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2000",28.906,"D"
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2001",23.432,"D"
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2002",20.321,"D"
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2003",18.931,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2004",20.182,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2005",24.178,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2006",23.648,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2007",23.885,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2008",19.182,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2009",14.508,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2010",16.872,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2011",15.895,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2012",15.932,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2013",16.927,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2014",17.725,
"TUR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2015",16.948,
